epoch,acc,loss,val_acc,val_loss
0,0.0002673838612531249,47.722924898506044,0.00011457340288661027,38.139887374486676
1,0.00015368030112187053,31.80610295322454,0.0011055915234371638,33.789353688557945
2,0.0010725575801537202,25.60906246580546,0.0008730995050894144,36.347911893404444
3,0.00566705682318953,20.551533246901197,0.0032481977919068855,39.34236677120894
4,0.0401020800938602,17.279876305391795,0.02899292479149806,44.66989853687775
5,0.3156598756284498,12.260416614841931,0.09975412747798822,49.241154969044224
6,0.5371509450659988,10.226871227111337,0.14767006100752414,39.34185916215946
7,0.5599009020458435,9.688134810051732,0.19667068116175823,28.23744876568134
8,0.5663176544145253,9.32705358998193,0.28475254132197453,26.657128505217724
9,0.5753817156605099,9.054961240439681,0.33304313161434274,20.92770481598683
10,0.5855927543034629,8.849038887023926,0.40711358327132,15.572756933554626
11,0.6012112369383771,8.69263711187737,0.43959305240557744,14.291232162866837
12,0.6035834181040964,8.741694768392975,0.5095279938135392,11.815616368024777
13,0.623917004579951,8.373143592457863,0.5117383417410728,12.503515365796211
14,0.6254298145754302,8.231524383473564,0.546730059843797,11.203665464352339
15,0.6307065743469074,8.213605340126383,0.5725224482707488,10.464747854379507
16,0.6392400485953105,8.126537621352146,0.5964825183917315,10.279194411253318
17,0.6431806356990384,7.799433012045775,0.5897151531317295,10.101372537857447
18,0.6388172848559296,7.924097060022801,0.5979084088252141,9.595902139712603
19,0.6392443669431004,7.756007960917037,0.5944862610254532,9.595071484492376
20,0.6425221631479042,7.4359653298232065,0.6223066953512338,9.436864378513434
21,0.6555220244022516,7.529323768539307,0.6263292997311323,9.268642205458422
22,0.6549568170729207,7.550231589724351,0.6303736650026761,9.263528325007512
23,0.6621160920671625,7.388794770393163,0.6427810491659702,9.202809835091616
24,0.6623897127471111,7.410137221750167,0.6407304299183381,9.140678875262921
25,0.6659818125711516,7.259611653433414,0.6428546340037615,9.064335497831687
26,0.655103549852476,7.197947870056895,0.6338267589226747,8.957853150979066
27,0.6579304219212772,7.062018549488318,0.6545954762360988,8.867409728123592
28,0.665810695079368,7.0618617744896355,0.6575743980896779,8.839161525628505
29,0.6680828663736197,6.891163245963615,0.6523366298431005,8.968414406898694
30,0.6664085368720852,6.95578175603127,0.6567088231062278,8.811908584985977
31,0.6705750946132634,6.926332402396556,0.6586540616475619,8.911476883521447
32,0.6721824768692645,6.907443616645349,0.6608786170299237,8.796451201805702
33,0.6749423472342349,6.807520602524187,0.6509073932965597,8.949076271057129
34,0.6611707876352279,6.794431650816505,0.652165192212814,8.815744534516947
35,0.6652978308275856,6.757096340723982,0.6609212636947632,8.773756389128856
36,0.6776068134853251,6.690855880688826,0.6608217456401922,8.683980225294064
37,0.672121828901833,6.56882110721167,0.6627711672049302,8.710728141589042
38,0.6799039951077214,6.511390193009082,0.6617324783251836,8.780334895696395
39,0.6757613959364921,6.584071115127899,0.6663471976915996,8.655769604903002
40,0.6758707560018659,6.55304730407256,0.6517579084787614,8.657049247546073
41,0.6715250396595215,6.510064893637222,0.6639821339876224,8.643171642988156
42,0.6782659514879466,6.309868629669611,0.6768243914995438,8.697067060226049
43,0.6816183503550117,6.3174910620382505,0.6866593091915816,8.611794342138829
44,0.6809656803748186,6.435069603639491,0.676681391398112,8.606828941443027
45,0.6801716101318134,6.206288929297545,0.6757622889983348,8.514653885670198
46,0.6882770172572155,6.288979151436112,0.6782369118470412,8.562820989657672
47,0.6947416599701952,6.264020023890484,0.6879906996702536,8.509907881418863
48,0.6864344006917608,6.109102695194755,0.6638031638585604,8.587819647177671
49,0.6754237413406372,6.181556739353347,0.6675815814580672,8.440810932257236
50,0.6804372636551775,6.209630877385863,0.6840667660419758,8.556643855266081
51,0.6876489898667724,6.1112648056399435,0.673107868585831,8.590407459552472
52,0.6844927637497961,6.068865959489892,0.6790104838517996,8.606515825711764
53,0.6835244529120607,6.196031506528559,0.680203054807125,8.454431602282401
54,0.6796598909044624,6.0890517618423114,0.6640164228586051,8.386233897086901
55,0.678833186199331,6.140932865583213,0.6737325934263376,8.310045188512557
56,0.6897068390804887,5.933259419838337,0.6826877071307256,8.437765943087065
57,0.6934460591080592,5.9214455875120215,0.6741457144419353,8.415621564327143
58,0.6904371580257608,5.968072582824021,0.6622058299871592,8.381860434703338
59,0.6847017197215055,5.8139725564679425,0.6720742014738229,8.368764124161158
60,0.6826639958309904,5.799964798281559,0.6908960204858047,8.400140018952198
61,0.6880202290610732,5.856668800579796,0.6869411382919702,8.380775451660156
62,0.6871617825844665,5.73988779273951,0.685064484217228,8.350525097969252
63,0.6873821107848128,5.787422225975787,0.6891807485849429,8.29253024321336
64,0.6895934449363289,5.674943513125297,0.6837523307555761,8.330270889477852
65,0.6858563863529878,5.729277543834612,0.6940764745076498,8.386029370625813
66,0.6904772027759656,5.746528673653651,0.664787495136261,8.29908648270827
67,0.6844161827464579,5.785443645964865,0.6862085409653492,8.390234103569618
68,0.6909029406462888,5.631900495390248,0.6982713604584718,8.23494480328682
69,0.6974406598388817,5.622045497273149,0.7086164153539217,8.146663827162522
70,0.7005759404497858,5.676716549055917,0.7083513122338515,8.445816020476512
71,0.6900578577527887,5.6515129575616285,0.685029350182949,8.277287331605569
72,0.6859390189023504,5.570367007857951,0.6836377461751302,8.21227356837346
73,0.6840870013169202,5.718276656634434,0.6856615989636152,8.175289750710512
74,0.6886333464264119,5.593791922683236,0.6957942326863606,8.142639932876978
75,0.6780252142189429,5.514056862716795,0.6792730817428002,8.094122842641978
76,0.6863786149394605,5.5310397990914275,0.6905731956164042,8.334483589270176
77,0.6841992047244887,5.677239951921152,0.6823832949002584,8.234898034120217
78,0.6918525385655354,5.4389232769436955,0.6822143618877118,8.1468139452812
79,0.6971768505976234,5.64503232787286,0.6982019503911336,8.096897130134778
80,0.6993821836577935,5.5010151807305965,0.6990006223703042,8.067735192714593
81,0.7017122532890238,5.332326837448285,0.7016700888291384,8.081068569574601
82,0.7053725746715859,5.525401543367549,0.700316122556344,8.05515750249227
83,0.7043452319286599,5.375970237638672,0.7033477190213325,8.003701298053448
84,0.7052368331540582,5.340835090063832,0.7021852563589047,8.018416199317345
85,0.702850593549932,5.313909708558335,0.7006815895056113,8.007555433420034
86,0.70450299259684,5.275994323689197,0.7012787082256415,8.002621477078169
87,0.7042929368138969,5.247018747037542,0.7025231251349816,7.971054135836088
88,0.7054148261484346,5.329488194025707,0.7023357935440846,7.950557818779578
89,0.705142976436764,5.231214596703649,0.703463122783563,7.946521494938777
90,0.7056229842198007,5.3523978878647,0.7048179342196538,7.968246286343305
91,0.7050086194912094,5.281618465637338,0.7044775614371667,7.939156077458308
92,0.7061662248598164,5.251598911019671,0.7055823124372043,7.9146325820531604
93,0.7070404050948116,5.2717025610926775,0.7045453010461269,7.951700239915114
94,0.7059011536367824,5.2608886955255105,0.7048614205458226,7.957042701427753
95,0.7057892527587399,5.437890713443299,0.704443266758552,7.945534992218017
96,0.7052872051771839,5.192372510713137,0.7053105198420011,7.921075461460994
97,0.7054341163211062,5.1902442209487685,0.7048840030645713,7.90534658187475
98,0.7055482509545982,5.2514807969331745,0.7041631130071787,7.918122223096016
99,0.7043853186185544,5.345378150206346,0.7045670509338379,7.915185143397404
100,0.7028382513370529,5.155225582461037,0.7041179568339617,7.908249493134328
