epoch,acc,loss,val_acc,val_loss
0,0.0018709117679723672,48.45459686126326,0.0017317429051867553,38.762940240284756
1,0.00247336375611113,31.13707313441991,0.003095911095096242,40.02519068642268
2,0.006639029053424983,25.999605809835565,0.007794137430628614,37.992406754266646
3,0.020388349151266878,21.188603314922084,0.010781329376475206,34.351598043290394
4,0.046291936609081756,16.846551063365506,0.021839633997943666,41.373004307822576
5,0.2605412746581219,11.315552854896488,0.08691589155840496,39.64344993470207
6,0.4143130850402554,9.456727255528895,0.15613901449574363,29.55758806258913
7,0.42607844488363816,8.910789138392397,0.22325763981493693,22.686173908294194
8,0.4407841589367181,8.698735901586394,0.2689948138736543,18.281265803745814
9,0.4494083381087559,8.472608817251105,0.3336051333518255,14.907041822160993
10,0.4609401387036146,8.160827585201167,0.3810533356098902,12.811425557212225
11,0.4720699745312072,8.0109834455906,0.4130711645360977,10.617725478278267
12,0.47685239749743524,7.950618122454574,0.4389385921614511,10.368713711935376
13,0.4878330000081853,7.9182674776968645,0.4578712833306146,9.938118707566034
14,0.4862513011111353,7.657681885817296,0.46583626525742666,9.821004822140647
15,0.48754121889745383,7.664067454804155,0.4708580526094588,9.280357118636843
16,0.48608932670336874,7.518818568943733,0.46498980314012556,9.39219161442348
17,0.49780824100762083,7.421588655103717,0.4995470018613906,9.198768252418155
18,0.4917683969613603,7.265418506803966,0.48280940926264204,9.032940153091673
19,0.4845228274364519,7.136022235516617,0.48020531781136044,8.895197421785385
20,0.487672585189043,7.113780651859303,0.4887501427105495,9.190175071595208
21,0.48744925781897736,6.892955054615374,0.5003235756404816,8.847794888511537
22,0.48380961297149944,6.927368459247408,0.49800163318240454,8.774670320843894
23,0.4831559549474237,6.834527358337862,0.5002717952879648,8.673599697294689
24,0.48017099320440365,6.771493359615929,0.4885663489500682,8.67410939837259
25,0.49221880453869815,6.646384610866843,0.5060132126959543,8.838372003464471
26,0.49332626006711067,6.843021940346339,0.4921670329003107,8.949005543239533
27,0.48462051160652236,6.619676744131217,0.4920816199174003,8.731102973695785
28,0.4804677202139881,6.420944771969826,0.487802733504583,8.705967744191488
29,0.4791986495629887,6.372638965310309,0.5044083046534705,8.744023762052022
30,0.4922644033204371,6.537995376778607,0.5026066766844856,8.70067468522087
31,0.49203059069793625,6.379003706432524,0.5066318748489259,8.598358177003407
32,0.49834693449182915,6.340225278285512,0.5161655289786202,8.47975126145378
33,0.4985226601661749,6.2399825474724695,0.5158419523920331,8.53711798077538
34,0.4881820901294699,6.10692932970243,0.5014573534329733,8.472679615020752
35,0.4983882148164257,6.1951921912363,0.5098649831045241,8.46388850893293
36,0.5006762835847672,6.034231478245414,0.5217723373382811,8.411414441608247
37,0.5050630046610247,6.16586048441722,0.5173122523322938,8.49979783618261
38,0.49877445448311347,6.03827482835392,0.5260098018343486,8.358421802520752
