epoch,acc,loss,val_acc,val_loss
0,0.0002930516098890883,48.679048514306395,0.00012942772226533778,38.81582526555137
1,0.00021682549342408048,31.987679120592006,0.0006316072836015669,34.04746821570018
2,0.0010927105646342376,26.4388521476497,0.0018534049953496646,31.591419008043076
3,0.011783476996155989,22.113734710156617,0.006453266204704368,37.86093109373062
4,0.050650312992415035,19.160829109058046,0.024316880231102306,39.528485555497426
5,0.22419940058450052,13.4079638316219,0.07854191876120037,59.131519923134455
6,0.47153719316175835,10.522001539642487,0.1299790841719461,41.84706182328482
7,0.4868780721100351,10.0536532437891,0.203509563491458,34.317599341982884
8,0.5047818080225684,9.796373235850705,0.26236034291131155,25.72829842945886
9,0.504093933523747,9.506958005422339,0.3047531053187355,20.67739480639261
10,0.4961133534135531,9.113882231352916,0.372218598449041,19.601381301879883
11,0.515334321293317,9.195861070675958,0.4026962447734106,15.548580457293799
12,0.5231357496185112,8.88955318957642,0.458430401389561,12.40631830124628
13,0.5289260268810406,8.71261153748287,0.4704102353444175,11.7563874532306
14,0.5368672828925284,8.598674582957026,0.5046697476553539,11.46065256330702
15,0.5437225239318714,8.25901030179552,0.5244023014628698,10.83011562105209
16,0.5388719935213501,8.46244118321481,0.5387972527080112,10.435103900848873
17,0.5482789236202574,8.314844574844628,0.5360508021854219,10.119568749079628
18,0.5500731971628385,8.078141771761098,0.5307701561186049,10.353262189834837
19,0.5342061146160116,8.049750648345565,0.5434204046688382,9.943450867183625
20,0.5409211366619896,7.988503135029395,0.5502930255163283,9.820529271685889
21,0.5324048849574307,7.843732312807164,0.5308892253845457,9.774977396404932
22,0.5399504577306876,7.864867855731706,0.5642090960154458,9.61497365860712
23,0.5472728132303036,7.796978552736829,0.5720420564923968,9.589192526681083
24,0.5532712249230024,7.764997886237047,0.5718712182272048,9.455431726243761
25,0.5541728596041974,7.699452977431448,0.5868848344636342,9.399684043157668
26,0.5577213376311202,7.518366305672344,0.588492320643531,9.44634743342324
27,0.5505225892951315,7.471482843384707,0.5703569045142521,9.375704629080635
28,0.5521756504711351,7.48848769778297,0.5865897384900896,9.278986067998977
29,0.5563637995182124,7.427150499253046,0.5732509162690904,9.275955624050564
30,0.5534976746269207,7.339092874047744,0.5745943718486362,9.280586742219471
31,0.5634885915837491,7.253041000892046,0.6122293708816408,9.306611727154444
32,0.5739280925059976,7.144259682275299,0.6012979074129983,9.234570442684113
33,0.5641246439524032,7.1590760113605905,0.5997214714686075,9.293548447745186
34,0.5551989478873729,7.033872518324314,0.5966618051604619,9.358560607546853
35,0.5639894749586445,7.059468964885052,0.585691509738801,9.187215532575335
36,0.5618331400892842,6.873792072037356,0.6133062167773171,9.049595772273957
37,0.5718152188418204,6.926062450074313,0.613609062300788,9.161550794328962
38,0.5832219576477108,6.775580590231376,0.6161743260565258,9.125644910903205
39,0.5944200431493888,6.787308567448666,0.6246233714951409,9.190991477360802
40,0.5904276719943962,6.72737924537467,0.610174056083437,9.144527874295674
41,0.5816316304350257,6.775836440256066,0.6058330592655,9.015465403360034
42,0.5817113291649592,6.739271012165194,0.6126771739550999,8.94121606009347
43,0.5831409577448764,6.812151167260941,0.6093276001158214,8.939287079705132
44,0.5812366090920336,6.7295805051511985,0.6110205224582127,8.900744922577388
45,0.5803541801029578,6.5214308437548185,0.6147350914894588,8.883968610612174
46,0.5798033709502101,6.557263837986855,0.6170000613681854,8.887318444630456
47,0.5818043171911311,6.518191036425139,0.6061928518234737,8.895920178246877
48,0.5956553961698872,6.6317402103491,0.627742570544046,8.767598379225959
49,0.5924477681779025,6.583485106178991,0.6207431223657396,8.73584667084709
50,0.5948635902836095,6.451185597846257,0.6193401217460632,8.72534930516803
51,0.5900555400920093,6.471444666535036,0.6208026598370264,8.738835243951707
52,0.5912506309965798,6.322929467174941,0.5962916376098754,8.903140824938577
53,0.5910554035524627,6.394321749557802,0.6085691470948477,8.98231023455423
54,0.5865272703326136,6.282925638041102,0.5980233796059139,8.859476694985041
55,0.586831765963619,6.4116598490186805,0.6020252789769854,8.917141566200861
56,0.5859891015980112,6.383729563286556,0.6240305805963183,8.896955474974616
57,0.5880258385101357,6.259914961076321,0.6438382107114035,8.688241807241289
58,0.5981722866980952,6.299013620629944,0.6096201065986876,9.084640200175937
59,0.5850660960775868,6.280701921697249,0.6197646534632123,8.794895754920113
60,0.5935796475290653,6.126740450835108,0.6184755421820141,8.517173350803436
61,0.6025543693910566,6.211890912593756,0.6317108292428274,8.611101127806164
62,0.6014103671363124,6.152498688614159,0.6324382131061856,8.718300758846222
63,0.5946677310682421,6.146316396531148,0.6221409430579533,8.573350217607286
64,0.6039489267165201,6.153457737208011,0.6252912122105795,8.569611216348315
65,0.6021916318059266,6.118215550157361,0.6225318236956521,8.470891324300615
66,0.6047374447386469,6.100888088120887,0.624833051174406,8.445826893761044
67,0.6027579147714123,6.1240206171097915,0.6216465338828072,8.541711557479132
68,0.6061790947029764,5.899614346057251,0.6365462446969653,8.74353311932276
69,0.6075440189593417,6.169377379548878,0.6279004717630053,8.579428294348338
70,0.6106277475105458,6.093910195719657,0.6265699598524306,8.609702730935718
71,0.6147266414231226,5.980989195649188,0.6335254065574162,8.621007192702521
72,0.6153286831420764,6.165533098063075,0.6225499425615583,8.602102022322397
73,0.6028028248842038,6.045879004588678,0.6183487120128813,8.613588378542946
74,0.6028038948998415,5.961688084709913,0.6244551151517838,8.504761211455815
75,0.5994785558012196,5.849732565103019,0.6230987083344233,8.500350785633874
76,0.6090789070380992,5.901465064916179,0.6270229475838798,8.57308570922367
77,0.6071745348454717,6.102980613708496,0.6208829037726872,8.660385585966564
78,0.6144562719161051,5.942302677565649,0.6322104249681745,8.487847600664411
79,0.6126642401953389,5.957637415195169,0.6192546988290454,8.45033345903669
80,0.6026268381269733,5.917833521138483,0.6194203704122513,8.36340618133545
81,0.6051025374192642,5.696290050831654,0.6230909398623875,8.364959323216999
82,0.6074291681287283,5.723610325863487,0.6246673739145673,8.347967200809055
83,0.6082323726697184,5.8350339654702035,0.626665731271108,8.330737333449106
84,0.6089203747591578,5.5966135302283115,0.6269660043337989,8.304916949499221
85,0.6069119336611047,5.633889580729014,0.6276001939697872,8.28893406428988
86,0.6074590057059935,5.7486717025737715,0.6285890170506069,8.291535142868284
87,0.6091252090643399,5.698462701922086,0.6292801631821526,8.27984302762955
88,0.609546533055174,5.628004458912632,0.631498564803411,8.271561592344254
89,0.610191285610199,5.64545424301224,0.6317625972959731,8.270323950146873
90,0.611613591412204,5.549915328097703,0.6320758111893184,8.251511399708097
91,0.610654978674456,5.828350315715436,0.6333468073890323,8.29783796885657
92,0.6115018432600456,5.648018746148972,0.6331914795769585,8.27244640531994
93,0.6115711822581651,5.64029127628959,0.6353166888630579,8.268382670387389
94,0.6132245931709022,5.8223069628378505,0.6369034685785808,8.283671522897388
95,0.6113520458826146,5.515564708183882,0.6369940685847449,8.283389432089669
96,0.6124772477269471,5.69099589876065,0.6368879363650367,8.273696967533656
97,0.612534495154817,5.656803115528432,0.6366316685600887,8.254257361094156
98,0.6105311342648098,5.66052468259233,0.6375454266866049,8.279713562556676
99,0.6123143755702447,5.77851140469238,0.6383323499134609,8.303743059673007
100,0.6129784581050202,5.634692571870047,0.6385989709505959,8.285500965421162
101,0.6125822917261817,5.729512860004167,0.6383297613688877,8.283252466292609
102,0.6125211830724749,5.699472787087424,0.637964768069131,8.283679886469764
103,0.6119672015084693,5.52429347182039,0.6380501985549927,8.286729774777852
104,0.6121797023859239,5.652556289108774,0.6377110925931779,8.278777341994028
105,0.6117200996343952,5.599745589091365,0.6375764901675876,8.278137244875468
106,0.6119536781370789,5.607806337208378,0.6371700848851886,8.282749221438454
107,0.6113003412982327,5.691586560340383,0.6371726743758671,8.281652306753491
108,0.6114961192721412,5.622376364275327,0.6371234929750836,8.281895100124299
109,0.6120871262144026,5.694826134464197,0.6367999220651294,8.280362863389273
110,0.612036856275108,5.573516556965047,0.6367585110285926,8.275978428976876
111,0.6127631486507884,5.72177455419287,0.6367378026720077,8.27119823486086
112,0.6128538869377366,5.502270536016402,0.6364608236721584,8.26917268359472
113,0.6115160746191015,5.526504244636651,0.6365850775960892,8.267101764678955
114,0.6124878760268515,5.636097768195589,0.6365669549457611,8.270805888705784
115,0.6122761592829138,5.645860378007243,0.6361527887601701,8.2639801540072
116,0.6113066794280719,5.732396186742568,0.6359431185419597,8.261473178863525
117,0.611990354468475,5.615781885894699,0.6360777200214447,8.264951857309493
118,0.6118412814044714,5.700850336175216,0.6356972030230931,8.267121837252663
119,0.6117047725763536,5.648633619896452,0.6361786732597957,8.26382487160819
